politics,"""Tek himayeci güç olarak #Rusya’nın bölgede ağırlığını devam ettirmesi neye işaret ediyor?"" http://t.co/IliOfCdb93"
politics,"""#ABD ve #Rusya arasında yaşanan yeni Soğuk Savaş iki sebebe dayanıyor."" http://t.co/IliOfCdb93"
politics,"""Karabağ’da Daha Etkin Bir Amerikan Politikası Mümkün mü?"" @mehmet_fatih - http://t.co/fBfFejgIwK"
politics,"""""Müslüman millet"" anlayışı AK Parti'nin çokkatmanlı medeniyet algısının sadece bir katmanı olabilir."" http://t.co/4Lm4imNVT6"
politics,"""27 Nisan’a verilen tepkinin açtığı imkan, yeni Türkiye’nin vücuda gelmesini sağladı."""
politics,"""Yanlış başlayan değişim yanlış devam etmeye mahkumdu. Bir işgalden istikrarlı bir Irak çıkmayacaktı."" http://t.co/g7pHNuyMyt"
politics,"""2010 referandumu ve 2011 seçimleri Kemalist oligarşi düzenini köklü bir biçimde sarstı."" http://t.co/lUHqIs9yZp"
politics,"""YeniTürkiye projesinin en önemli adımlarından biri de demokratikleşme yönünde bir zihniyet dönüşümünün yaşanmasıydı"" http://t.co/szLmJXtx5K"
politics,"""Söylemin büyüsü kadar icraatın ayakları yere basan realizmine de ihtiyacımız var."" http://t.co/qATlxiOKyy"
politics,"""Milyon dolarlık soruda artık bir karar verme vakti: Türkiye dış politikada bir özne mi, değil mi?"" http://t.co/O3LItBzCaD"
politics,"""Seçim sonuçları açıklandığında, iddia edilen argümanların aksine HDP hiç de beklemediği bir tablo ile karşılaştı."" http://t.co/Q82rZNggUI"
politics,"""Çözüm süreci, kendisini taşımayı tercih edecek bütün aktörlere yeni Türkiye’de aktör olma imkânı da tanıyor."" http://t.co/9LQTRfl3xo"
politics,"""Vesayetle mücadele misyonu, AK Parti’ye, siyasal önceliklerle oy veren bir toplumsal taban kazandırdı."" http://t.co/IbJLqwWlNu"
politics,"""Yeni Türkiye bence tam da gerçek siyasetin ve demokrasinin hayata geçeceği Türkiye’nin adıdır."" http://t.co/VkglW5IiCm"
politics,"""Maliki de Esed gibi daha ilk günlerden çatışmalara mezhepsel boyut kazandırmaya çalışıyordu."" http://t.co/g7pHNuyMyt"
politics,"""İktidarıyla muhalefetiyle tüm Türkiye nereye gittiğimize, geleceğimize odaklandı."" http://t.co/4Lm4imNVT6"
politics,'Irak’ta işgal yıllarının cahiliye adetleri' @ufukulutas - http://t.co/g7pHNuyMyt
politics,"'Ufkumuz ""Müslüman Milliyetçiliği"" mi?' @burhanduran - http://t.co/wJg1Jblf3j"
politics,"""62.Hükümet Programı'nda öne çıkan unsur, ikinci ekonomik atılımın başlıca kaynağı olarak insana odaklanmış olması."" http://t.co/A6lwaOCEeK"
politics,"""Şimdi en büyük sancıları yeni Türkiye sancısı. Bu yeni Türkiye’de ne yapılır pek bir fikirleri bulunmuyor."" http://t.co/fi4yjsK9T1"
politics,"""Günümüz siyasal gerçekliğinin en merkezi kavramı hiç kuşkusuz “Yeni Türkiye”."" http://t.co/lUHqIs9yZp"
politics,'62. Hükümet Programı ile 2023'e yürümek' @erdalkaragol - http://t.co/A6lwaOCEeK
politics,'Yeni Türkiye sancısı' @TahaOzhan - http://t.co/fi4yjsK9T1 #yenitürkiye http://t.co/lW42Pi5H7H
politics,'Madem siyaset yeni başlıyor' @fahrettinaltun - http://t.co/lUHqIs9yZp
politics,"""Milletin kahir ekseriyeti hangi siyasi dille ifade ederse etsin değişim arzusunu açık bir şekilde ortaya koymuştur."" http://t.co/9LQTRfl3xo"
politics,'Türkiye'de siyaset sıklıkla olağanüstülük ve yeni dönem hissi ile birlikte yaşanır.' http://t.co/qATlxiOKyy
politics,"""AK Parti, bundan böyle aciliyetler ve öncelikler perspektifiyle de hareket edemeyecek."" http://t.co/szLmJXtx5K"
politics,"""Demirtaş Batı’daki seçmenin karşısına zamanın ruhuna uygun bir kampanya ile çıktı."" http://t.co/Q82rZNggUI"
politics,"'Demirtaş’ın oylarındaki mitler, gerçekler ve beklentiler' @ynskbb - http://t.co/Q82rZNggUI"
politics,'Yeni Türkiye söyleminin büyüsü' @burhanduran - http://t.co/qATlxiOKyy
politics,"'Helalleşme, kutuplaşma ve hesaplaşma' - @fahrettinaltun - http://t.co/szLmJXtx5K"
politics,'Çözüm sürecinin geleceği' @TahaOzhan - http://t.co/AWEssq97qG
politics,"""Türk dış politikasını Batı’nın lensiyle okumak Türkiye’de çarpık bir zihniyete tekabül ediyor."" http://t.co/O3LItBzCaD"
politics,"""Eski Türkiye nöbetçiliğinden muhalefetin çıkması kolay değil."" http://t.co/774Pq6nCJa"
politics,"""AK Parti, kimlik edinmekten uzak durduğu dönemler boyunca, bu siyasal misyon üzerinden toplumla bağ kurdu."" http://t.co/IbJLqwWlNu"
politics,"""2015’in AK Partisi, 2000’lerin AK Partisini aşmak durumunda kalacak."" http://t.co/VkglW5IiCm"
